id,left,top,right,bottom,SAMPLE_1,SAMPLE_2,SAMPLE_3,SAMPLE_4
"9889",27.795003343,43.183982027,27.796003343,43.184482027,"184","32",,"255"
"9890",27.795003343,43.183482027,27.796003343,43.183982027,"140","21","25","255"
"9891",27.795003343,43.182982027,27.796003343,43.183482027,,,,
"9892",27.795003343,43.182482027,27.796003343,43.182982027,,,,
"9893",27.795003343,43.181982027,27.796003343,43.182482027,,,,
"9894",27.795003343,43.181482027,27.796003343,43.181982027,,,,
"9895",27.795003343,43.180982027,27.796003343,43.181482027,,,,
"9896",27.795003343,43.180482027,27.796003343,43.180982027,,,,
"9897",27.795003343,43.179982027,27.796003343,43.180482027,,,,
"9898",27.795003343,43.179482027,27.796003343,43.179982027,,,,
"9899",27.795003343,43.178982027,27.796003343,43.179482027,,,,
"9900",27.795003343,43.178482027,27.796003343,43.178982027,,,,
"9901",27.796003343,43.210982027,27.797003343,43.211482027,,,,
"9902",27.796003343,43.210482027,27.797003343,43.210982027,,,,
"9903",27.796003343,43.209982027,27.797003343,43.210482027,,,,
"9904",27.796003343,43.209482027,27.797003343,43.209982027,,,,
"9905",27.796003343,43.208982027,27.797003343,43.209482027,,,,
"9906",27.796003343,43.208482027,27.797003343,43.208982027,,,,
"9907",27.796003343,43.207982027,27.797003343,43.208482027,,,,
"9908",27.796003343,43.207482027,27.797003343,43.207982027,,,,
"9909",27.796003343,43.206982027,27.797003343,43.207482027,,,,
"9910",27.796003343,43.206482027,27.797003343,43.206982027,,,,
"9911",27.796003343,43.205982027,27.797003343,43.206482027,,,,
"9912",27.796003343,43.205482027,27.797003343,43.205982027,,,,
"9913",27.796003343,43.204982027,27.797003343,43.205482027,,,,
"9914",27.796003343,43.204482027,27.797003343,43.204982027,,,,
"9915",27.796003343,43.203982027,27.797003343,43.204482027,,,,
"9916",27.796003343,43.203482027,27.797003343,43.203982027,,,,
"9917",27.796003343,43.202982027,27.797003343,43.203482027,"173","67","53","255"
"9918",27.796003343,43.202482027,27.797003343,43.202982027,"213","7","17","255"
"9919",27.796003343,43.201982027,27.797003343,43.202482027,"236","9","16","255"
"9920",27.796003343,43.201482027,27.797003343,43.201982027,"239","3","5","255"
"9921",27.796003343,43.200982027,27.797003343,43.201482027,"242","18","10","255"
"9922",27.796003343,43.200482027,27.797003343,43.200982027,"241","58","14","255"
"9923",27.796003343,43.199982027,27.797003343,43.200482027,"229","113","10","255"
"9924",27.796003343,43.199482027,27.797003343,43.199982027,"247","137",,"255"
"9925",27.796003343,43.198982027,27.797003343,43.199482027,"249","166",,"255"
"9926",27.796003343,43.198482027,27.797003343,43.198982027,"251","198","8","255"
"9927",27.796003343,43.197982027,27.797003343,43.198482027,"248","216","7","255"
"9928",27.796003343,43.197482027,27.797003343,43.197982027,"255","232","13","255"
"9929",27.796003343,43.196982027,27.797003343,43.197482027,"255","246","16","255"
"9930",27.796003343,43.196482027,27.797003343,43.196982027,"252","246","10","255"
"9931",27.796003343,43.195982027,27.797003343,43.196482027,"248","249","7","255"
"9932",27.796003343,43.195482027,27.797003343,43.195982027,"225","253",,"255"
"9933",27.796003343,43.194982027,27.797003343,43.195482027,"209","252",,"255"
"9934",27.796003343,43.194482027,27.797003343,43.194982027,"181","252",,"255"
"9935",27.796003343,43.193982027,27.797003343,43.194482027,"166","255","3","255"
"9936",27.796003343,43.193482027,27.797003343,43.193982027,"134","253","5","255"
"9937",27.796003343,43.192982027,27.797003343,43.193482027,"115","255","17","255"
"9938",27.796003343,43.192482027,27.797003343,43.192982027,"91","253","12","255"
"9939",27.796003343,43.191982027,27.797003343,43.192482027,"66","248","7","255"
"9940",27.796003343,43.191482027,27.797003343,43.191982027,"39","241","5","255"
"9941",27.796003343,43.190982027,27.797003343,43.191482027,"66","243","53","255"
"9942",27.796003343,43.190482027,27.797003343,43.190982027,,"50",,"255"
"9943",27.796003343,43.189982027,27.797003343,43.190482027,,"20",,"255"
"9944",27.796003343,43.189482027,27.797003343,43.189982027,,"20",,"255"
"9945",27.796003343,43.188982027,27.797003343,43.189482027,,"24",,"255"
"9946",27.796003343,43.188482027,27.797003343,43.188982027,,"32",,"255"
"9947",27.796003343,43.187982027,27.797003343,43.188482027,"24","105","12","255"
"9948",27.796003343,43.187482027,27.797003343,43.187982027,"42","193","26","255"
"9949",27.796003343,43.186982027,27.797003343,43.187482027,"20","246","16","255"
"9950",27.796003343,43.186482027,27.797003343,43.186982027,"18","250","4","255"
"9951",27.796003343,43.185982027,27.797003343,43.186482027,"39","255","2","255"
"9952",27.796003343,43.185482027,27.797003343,43.185982027,"74","246","4","255"
"9953",27.796003343,43.184982027,27.797003343,43.185482027,"187","224","56","255"
"9954",27.796003343,43.184482027,27.797003343,43.184982027,"193","70","2","255"
"9955",27.796003343,43.183982027,27.797003343,43.184482027,"183","34","28","255"
"9956",27.796003343,43.183482027,27.797003343,43.183982027,,,,
"9957",27.796003343,43.182982027,27.797003343,43.183482027,,,,
"9958",27.796003343,43.182482027,27.797003343,43.182982027,,,,
"9959",27.796003343,43.181982027,27.797003343,43.182482027,,,,
"9960",27.796003343,43.181482027,27.797003343,43.181982027,,,,
"9961",27.796003343,43.180982027,27.797003343,43.181482027,,,,
"9962",27.796003343,43.180482027,27.797003343,43.180982027,,,,
"9963",27.796003343,43.179982027,27.797003343,43.180482027,,,,
"9964",27.796003343,43.179482027,27.797003343,43.179982027,,,,
"9965",27.796003343,43.178982027,27.797003343,43.179482027,,,,
"9966",27.796003343,43.178482027,27.797003343,43.178982027,,,,
"9967",27.797003343,43.210982027,27.798003343,43.211482027,,,,
"9968",27.797003343,43.210482027,27.798003343,43.210982027,,,,
"9969",27.797003343,43.209982027,27.798003343,43.210482027,,,,
"9970",27.797003343,43.209482027,27.798003343,43.209982027,,,,
"9971",27.797003343,43.208982027,27.798003343,43.209482027,,,,
"9972",27.797003343,43.208482027,27.798003343,43.208982027,,,,
"9973",27.797003343,43.207982027,27.798003343,43.208482027,,,,
"9974",27.797003343,43.207482027,27.798003343,43.207982027,,,,
"9975",27.797003343,43.206982027,27.798003343,43.207482027,,,,
"9976",27.797003343,43.206482027,27.798003343,43.206982027,,,,
"9977",27.797003343,43.205982027,27.798003343,43.206482027,,,,
"9978",27.797003343,43.205482027,27.798003343,43.205982027,,,,
"9979",27.797003343,43.204982027,27.798003343,43.205482027,,,,
"9980",27.797003343,43.204482027,27.798003343,43.204982027,,,,
"9981",27.797003343,43.203982027,27.798003343,43.204482027,,,,
"9982",27.797003343,43.203482027,27.798003343,43.203982027,,,,
"9983",27.797003343,43.202982027,27.798003343,43.203482027,,,,
"9984",27.797003343,43.202482027,27.798003343,43.202982027,"164","54","27","255"
"9985",27.797003343,43.201982027,27.798003343,43.202482027,"221","14","8","255"
"9986",27.797003343,43.201482027,27.798003343,43.201982027,"211","8",,"255"
"9987",27.797003343,43.200982027,27.798003343,43.201482027,"233","6",,"255"
"9988",27.797003343,43.200482027,27.798003343,43.200982027,"253","24","3","255"
"9989",27.797003343,43.199982027,27.798003343,43.200482027,"255","80","17","255"
"9990",27.797003343,43.199482027,27.798003343,43.199982027,"255","123","15","255"
"9991",27.797003343,43.198982027,27.798003343,43.199482027,"255","149","17","255"
"9992",27.797003343,43.198482027,27.798003343,43.198982027,"255","145","7","255"
"9993",27.797003343,43.197982027,27.798003343,43.198482027,"249","147","3","255"
"9994",27.797003343,43.197482027,27.798003343,43.197982027,"246","128",,"255"
"9995",27.797003343,43.196982027,27.798003343,43.197482027,"232","120",,"255"
"9996",27.797003343,43.196482027,27.798003343,43.196982027,"237","118","2","255"
"9997",27.797003343,43.195982027,27.798003343,43.196482027,"240","123","7","255"
"9998",27.797003343,43.195482027,27.798003343,43.195982027,"237","142","14","255"
"9999",27.797003343,43.194982027,27.798003343,43.195482027,"236","154","18","255"
"10000",27.797003343,43.194482027,27.798003343,43.194982027,"244","200","41","255"
"10001",27.797003343,43.193982027,27.798003343,43.194482027,"236","240","31","255"
"10002",27.797003343,43.193482027,27.798003343,43.193982027,"190","254","10","255"
"10003",27.797003343,43.192982027,27.798003343,43.193482027,"133","255","6","255"
"10004",27.797003343,43.192482027,27.798003343,43.192982027,"85","254","1","255"
"10005",27.797003343,43.191982027,27.798003343,43.192482027,"58","254",,"255"
"10006",27.797003343,43.191482027,27.798003343,43.191982027,"45","253","11","255"
"10007",27.797003343,43.190982027,27.798003343,43.191482027,"39","249","30","255"
"10008",27.797003343,43.190482027,27.798003343,43.190982027,"28","242","34","255"
"10009",27.797003343,43.189982027,27.798003343,43.190482027,"26","233","21","255"
"10010",27.797003343,43.189482027,27.798003343,43.189982027,"49","248","45","255"
"10011",27.797003343,43.188982027,27.798003343,43.189482027,"35","225","41","255"
"10012",27.797003343,43.188482027,27.798003343,43.188982027,"70","199","83","255"
"10013",27.797003343,43.187982027,27.798003343,43.188482027,,"56",,"255"
"10014",27.797003343,43.187482027,27.798003343,43.187982027,"57","154","57","255"
"10015",27.797003343,43.186982027,27.798003343,43.187482027,"40","224","48","255"
"10016",27.797003343,43.186482027,27.798003343,43.186982027,"24","243","17","255"
"10017",27.797003343,43.185982027,27.798003343,43.186482027,"19","255","4","255"
"10018",27.797003343,43.185482027,27.798003343,43.185982027,"68","247","5","255"
"10019",27.797003343,43.184982027,27.798003343,43.185482027,"172","154","16","255"
"10020",27.797003343,43.184482027,27.798003343,43.184982027,"188","15","1","255"
"10021",27.797003343,43.183982027,27.798003343,43.184482027,"119","39","32","255"
"10022",27.797003343,43.183482027,27.798003343,43.183982027,,,,
"10023",27.797003343,43.182982027,27.798003343,43.183482027,,,,
"10024",27.797003343,43.182482027,27.798003343,43.182982027,,,,
"10025",27.797003343,43.181982027,27.798003343,43.182482027,,,,
"10026",27.797003343,43.181482027,27.798003343,43.181982027,,,,
"10027",27.797003343,43.180982027,27.798003343,43.181482027,,,,
"10028",27.797003343,43.180482027,27.798003343,43.180982027,,,,
"10029",27.797003343,43.179982027,27.798003343,43.180482027,,,,
"10030",27.797003343,43.179482027,27.798003343,43.179982027,,,,
"10031",27.797003343,43.178982027,27.798003343,43.179482027,,,,
"10032",27.797003343,43.178482027,27.798003343,43.178982027,,,,
"10033",27.798003343,43.210982027,27.799003343,43.211482027,,,,
"10034",27.798003343,43.210482027,27.799003343,43.210982027,,,,
"10035",27.798003343,43.209982027,27.799003343,43.210482027,,,,
"10036",27.798003343,43.209482027,27.799003343,43.209982027,,,,
"10037",27.798003343,43.208982027,27.799003343,43.209482027,,,,
"10038",27.798003343,43.208482027,27.799003343,43.208982027,,,,
"10039",27.798003343,43.207982027,27.799003343,43.208482027,,,,
"10040",27.798003343,43.207482027,27.799003343,43.207982027,,,,
"10041",27.798003343,43.206982027,27.799003343,43.207482027,,,,
"10042",27.798003343,43.206482027,27.799003343,43.206982027,,,,
"10043",27.798003343,43.205982027,27.799003343,43.206482027,,,,
"10044",27.798003343,43.205482027,27.799003343,43.205982027,,,,
"10045",27.798003343,43.204982027,27.799003343,43.205482027,,,,
"10046",27.798003343,43.204482027,27.799003343,43.204982027,,,,
"10047",27.798003343,43.203982027,27.799003343,43.204482027,,,,
"10048",27.798003343,43.203482027,27.799003343,43.203982027,,,,
"10049",27.798003343,43.202982027,27.799003343,43.203482027,,,,
"10050",27.798003343,43.202482027,27.799003343,43.202982027,,,,
"10051",27.798003343,43.201982027,27.799003343,43.202482027,,,,
"10052",27.798003343,43.201482027,27.799003343,43.201982027,,,,
"10053",27.798003343,43.200982027,27.799003343,43.201482027,,,,
"10054",27.798003343,43.200482027,27.799003343,43.200982027,,,,
"10055",27.798003343,43.199982027,27.799003343,43.200482027,"132","22","5","255"
"10056",27.798003343,43.199482027,27.799003343,43.199982027,"141","47","13","255"
"10057",27.798003343,43.198982027,27.799003343,43.199482027,"157","23",,"255"
"10058",27.798003343,43.198482027,27.799003343,43.198982027,"226","37","8","255"
"10059",27.798003343,43.197982027,27.799003343,43.198482027,"249","56","23","255"
"10060",27.798003343,43.197482027,27.799003343,43.197982027,"241","27","1","255"
"10061",27.798003343,43.196982027,27.799003343,43.197482027,"234","13",,"255"
"10062",27.798003343,43.196482027,27.799003343,43.196982027,"242","9","2","255"
"10063",27.798003343,43.195982027,27.799003343,43.196482027,"245","12","5","255"
"10064",27.798003343,43.195482027,27.799003343,43.195982027,"237","13","3","255"
"10065",27.798003343,43.194982027,27.799003343,43.195482027,"230","13",,"255"
"10066",27.798003343,43.194482027,27.799003343,43.194982027,"223","36",,"255"
"10067",27.798003343,43.193982027,27.799003343,43.194482027,"210","68",,"255"
"10068",27.798003343,43.193482027,27.799003343,43.193982027,"216","111","4","255"
"10069",27.798003343,43.192982027,27.799003343,43.193482027,"218","216","19","255"
"10070",27.798003343,43.192482027,27.799003343,43.192982027,"145","237","4","255"
"10071",27.798003343,43.191982027,27.799003343,43.192482027,"80","241","16","255"
"10072",27.798003343,43.191482027,27.799003343,43.191982027,"51","248","18","255"
"10073",27.798003343,43.190982027,27.799003343,43.191482027,"38","247","5","255"
"10074",27.798003343,43.190482027,27.799003343,43.190982027,"2","189",,"255"
"10075",27.798003343,43.189982027,27.799003343,43.190482027,"41","208","42","255"
"10076",27.798003343,43.189482027,27.799003343,43.189982027,,"144",,"255"
"10077",27.798003343,43.188982027,27.799003343,43.189482027,"22","192","25","255"
"10078",27.798003343,43.188482027,27.799003343,43.188982027,"25","229","20","255"
"10079",27.798003343,43.187982027,27.799003343,43.188482027,"9","246","10","255"
"10080",27.798003343,43.187482027,27.799003343,43.187982027,"9","250","21","255"
"10081",27.798003343,43.186982027,27.799003343,43.187482027,"14","241","29","255"
"10082",27.798003343,43.186482027,27.799003343,43.186982027,"10","248","15","255"
"10083",27.798003343,43.185982027,27.799003343,43.186482027,"19","246","6","255"
"10084",27.798003343,43.185482027,27.799003343,43.185982027,"76","244",,"255"
"10085",27.798003343,43.184982027,27.799003343,43.185482027,"217","170","32","255"
"10086",27.798003343,43.184482027,27.799003343,43.184982027,"147","30","20","255"
"10087",27.798003343,43.183982027,27.799003343,43.184482027,"41","29","17","255"
"10088",27.798003343,43.183482027,27.799003343,43.183982027,,,,
"10089",27.798003343,43.182982027,27.799003343,43.183482027,,,,
"10090",27.798003343,43.182482027,27.799003343,43.182982027,,,,
"10091",27.798003343,43.181982027,27.799003343,43.182482027,,,,
"10092",27.798003343,43.181482027,27.799003343,43.181982027,,,,
"10093",27.798003343,43.180982027,27.799003343,43.181482027,,,,
"10094",27.798003343,43.180482027,27.799003343,43.180982027,,,,
"10095",27.798003343,43.179982027,27.799003343,43.180482027,,,,
"10096",27.798003343,43.179482027,27.799003343,43.179982027,,,,
"10097",27.798003343,43.178982027,27.799003343,43.179482027,,,,
"10098",27.798003343,43.178482027,27.799003343,43.178982027,,,,
"10099",27.799003343,43.210982027,27.800003343,43.211482027,,,,
"10100",27.799003343,43.210482027,27.800003343,43.210982027,,,,
"10101",27.799003343,43.209982027,27.800003343,43.210482027,,,,
"10102",27.799003343,43.209482027,27.800003343,43.209982027,,,,
"10103",27.799003343,43.208982027,27.800003343,43.209482027,,,,
"10104",27.799003343,43.208482027,27.800003343,43.208982027,,,,
"10105",27.799003343,43.207982027,27.800003343,43.208482027,,,,
"10106",27.799003343,43.207482027,27.800003343,43.207982027,,,,
"10107",27.799003343,43.206982027,27.800003343,43.207482027,,,,
"10108",27.799003343,43.206482027,27.800003343,43.206982027,,,,
"10109",27.799003343,43.205982027,27.800003343,43.206482027,,,,
"10110",27.799003343,43.205482027,27.800003343,43.205982027,,,,
"10111",27.799003343,43.204982027,27.800003343,43.205482027,,,,
"10112",27.799003343,43.204482027,27.800003343,43.204982027,,,,
"10113",27.799003343,43.203982027,27.800003343,43.204482027,,,,
"10114",27.799003343,43.203482027,27.800003343,43.203982027,,,,
"10115",27.799003343,43.202982027,27.800003343,43.203482027,,,,
"10116",27.799003343,43.202482027,27.800003343,43.202982027,,,,
"10117",27.799003343,43.201982027,27.800003343,43.202482027,,,,
"10118",27.799003343,43.201482027,27.800003343,43.201982027,,,,
"10119",27.799003343,43.200982027,27.800003343,43.201482027,,,,
"10120",27.799003343,43.200482027,27.800003343,43.200982027,,,,
"10121",27.799003343,43.199982027,27.800003343,43.200482027,,,,
"10122",27.799003343,43.199482027,27.800003343,43.199982027,,,,
"10123",27.799003343,43.198982027,27.800003343,43.199482027,,,,
"10124",27.799003343,43.198482027,27.800003343,43.198982027,"209","8","14","255"
"10125",27.799003343,43.197982027,27.800003343,43.198482027,"223","9","7","255"
"10126",27.799003343,43.197482027,27.800003343,43.197982027,"222",,,"255"
"10127",27.799003343,43.196982027,27.800003343,43.197482027,"229",,,"255"
"10128",27.799003343,43.196482027,27.800003343,43.196982027,"229",,"1","255"
"10129",27.799003343,43.195982027,27.800003343,43.196482027,"229",,"2","255"
"10130",27.799003343,43.195482027,27.800003343,43.195982027,"229",,"2","255"
"10131",27.799003343,43.194982027,27.800003343,43.195482027,"228",,,"255"
"10132",27.799003343,43.194482027,27.800003343,43.194982027,"232",,,"255"
"10133",27.799003343,43.193982027,27.800003343,43.194482027,"227",,"9","255"
"10134",27.799003343,43.193482027,27.800003343,43.193982027,"213","3","6","255"
"10135",27.799003343,43.192982027,27.800003343,43.193482027,"187","36",,"255"
"10136",27.799003343,43.192482027,27.800003343,43.192982027,"225","171","37","255"
"10137",27.799003343,43.191982027,27.800003343,43.192482027,"175","233","35","255"
"10138",27.799003343,43.191482027,27.800003343,43.191982027,"75","232","1","255"
"10139",27.799003343,43.190982027,27.800003343,43.191482027,"39","238","15","255"
"10140",27.799003343,43.190482027,27.800003343,43.190982027,"8","189","12","255"
"10141",27.799003343,43.189982027,27.800003343,43.190482027,"27","234","24","255"
"10142",27.799003343,43.189482027,27.800003343,43.189982027,"11","244","12","255"
"10143",27.799003343,43.188982027,27.800003343,43.189482027,"1","245","9","255"
"10144",27.799003343,43.188482027,27.800003343,43.188982027,"1","253","10","255"
"10145",27.799003343,43.187982027,27.800003343,43.188482027,"5","254","2","255"
"10146",27.799003343,43.187482027,27.800003343,43.187982027,"6","253",,"255"
"10147",27.799003343,43.186982027,27.800003343,43.187482027,"2","254","11","255"
"10148",27.799003343,43.186482027,27.800003343,43.186982027,,"255","2","255"
"10149",27.799003343,43.185982027,27.800003343,43.186482027,"11","250","1","255"
"10150",27.799003343,43.185482027,27.800003343,43.185982027,"54","248",,"255"
"10151",27.799003343,43.184982027,27.800003343,43.185482027,"168","221","25","255"
"10152",27.799003343,43.184482027,27.800003343,43.184982027,"168","45",,"255"
"10153",27.799003343,43.183982027,27.800003343,43.184482027,"132","20","9","255"
"10154",27.799003343,43.183482027,27.800003343,43.183982027,,,,
"10155",27.799003343,43.182982027,27.800003343,43.183482027,,,,
"10156",27.799003343,43.182482027,27.800003343,43.182982027,,,,
"10157",27.799003343,43.181982027,27.800003343,43.182482027,,,,
"10158",27.799003343,43.181482027,27.800003343,43.181982027,,,,
"10159",27.799003343,43.180982027,27.800003343,43.181482027,,,,
"10160",27.799003343,43.180482027,27.800003343,43.180982027,,,,
"10161",27.799003343,43.179982027,27.800003343,43.180482027,,,,
"10162",27.799003343,43.179482027,27.800003343,43.179982027,,,,
"10163",27.799003343,43.178982027,27.800003343,43.179482027,,,,
"10164",27.799003343,43.178482027,27.800003343,43.178982027,,,,
"10165",27.800003343,43.210982027,27.801003343,43.211482027,,,,
"10166",27.800003343,43.210482027,27.801003343,43.210982027,,,,
"10167",27.800003343,43.209982027,27.801003343,43.210482027,,,,
"10168",27.800003343,43.209482027,27.801003343,43.209982027,,,,
"10169",27.800003343,43.208982027,27.801003343,43.209482027,,,,
"10170",27.800003343,43.208482027,27.801003343,43.208982027,,,,
"10171",27.800003343,43.207982027,27.801003343,43.208482027,,,,
"10172",27.800003343,43.207482027,27.801003343,43.207982027,,,,
"10173",27.800003343,43.206982027,27.801003343,43.207482027,,,,
"10174",27.800003343,43.206482027,27.801003343,43.206982027,,,,
"10175",27.800003343,43.205982027,27.801003343,43.206482027,,,,
"10176",27.800003343,43.205482027,27.801003343,43.205982027,,,,
"10177",27.800003343,43.204982027,27.801003343,43.205482027,,,,
"10178",27.800003343,43.204482027,27.801003343,43.204982027,,,,
"10179",27.800003343,43.203982027,27.801003343,43.204482027,,,,
"10180",27.800003343,43.203482027,27.801003343,43.203982027,,,,
"10181",27.800003343,43.202982027,27.801003343,43.203482027,,,,
"10182",27.800003343,43.202482027,27.801003343,43.202982027,,,,
"10183",27.800003343,43.201982027,27.801003343,43.202482027,,,,
"10184",27.800003343,43.201482027,27.801003343,43.201982027,,,,
"10185",27.800003343,43.200982027,27.801003343,43.201482027,,,,
"10186",27.800003343,43.200482027,27.801003343,43.200982027,,,,
"10187",27.800003343,43.199982027,27.801003343,43.200482027,,,,
"10188",27.800003343,43.199482027,27.801003343,43.199982027,,,,
"10189",27.800003343,43.198982027,27.801003343,43.199482027,,,,
"10190",27.800003343,43.198482027,27.801003343,43.198982027,"195","3","2","255"
"10191",27.800003343,43.197982027,27.801003343,43.198482027,"211","2",,"255"
"10192",27.800003343,43.197482027,27.801003343,43.197982027,"221","3",,"255"
"10193",27.800003343,43.196982027,27.801003343,43.197482027,"226","1",,"255"
"10194",27.800003343,43.196482027,27.801003343,43.196982027,"224","2","1","255"
"10195",27.800003343,43.195982027,27.801003343,43.196482027,"222","2","2","255"
"10196",27.800003343,43.195482027,27.801003343,43.195982027,"225",,"6","255"
"10197",27.800003343,43.194982027,27.801003343,43.195482027,"222","2","4","255"
"10198",27.800003343,43.194482027,27.801003343,43.194982027,"218","1",,"255"
"10199",27.800003343,43.193982027,27.801003343,43.194482027,"226",,"4","255"
"10200",27.800003343,43.193482027,27.801003343,43.193982027,"235",,"19","255"
"10201",27.800003343,43.192982027,27.801003343,43.193482027,"229","13","14","255"
"10202",27.800003343,43.192482027,27.801003343,43.192982027,"193","51",,"255"
"10203",27.800003343,43.191982027,27.801003343,43.192482027,"225","207","39","255"
"10204",27.800003343,43.191482027,27.801003343,43.191982027,"120","228","5","255"
"10205",27.800003343,43.190982027,27.801003343,43.191482027,"55","246","10","255"
"10206",27.800003343,43.190482027,27.801003343,43.190982027,"20","248","11","255"
"10207",27.800003343,43.189982027,27.801003343,43.190482027,"3","246","14","255"
"10208",27.800003343,43.189482027,27.801003343,43.189982027,"5","251","18","255"
"10209",27.800003343,43.188982027,27.801003343,43.189482027,"9","250","15","255"
"10210",27.800003343,43.188482027,27.801003343,43.188982027,"11","248","10","255"
"10211",27.800003343,43.187982027,27.801003343,43.188482027,"5","252","11","255"
"10212",27.800003343,43.187482027,27.801003343,43.187982027,,"255","5","255"
"10213",27.800003343,43.186982027,27.801003343,43.187482027,,"255",,"255"
"10214",27.800003343,43.186482027,27.801003343,43.186982027,,"255",,"255"
"10215",27.800003343,43.185982027,27.801003343,43.186482027,"8","252","7","255"
"10216",27.800003343,43.185482027,27.801003343,43.185982027,"49","244",,"255"
"10217",27.800003343,43.184982027,27.801003343,43.185482027,"135","244","15","255"
"10218",27.800003343,43.184482027,27.801003343,43.184982027,"207","174","33","255"
"10219",27.800003343,43.183982027,27.801003343,43.184482027,"192","27",,"255"
"10220",27.800003343,43.183482027,27.801003343,43.183982027,"137","49","29","255"
"10221",27.800003343,43.182982027,27.801003343,43.183482027,,,,
"10222",27.800003343,43.182482027,27.801003343,43.182982027,,,,
"10223",27.800003343,43.181982027,27.801003343,43.182482027,,,,
"10224",27.800003343,43.181482027,27.801003343,43.181982027,,,,
"10225",27.800003343,43.180982027,27.801003343,43.181482027,,,,
"10226",27.800003343,43.180482027,27.801003343,43.180982027,,,,
"10227",27.800003343,43.179982027,27.801003343,43.180482027,,,,
"10228",27.800003343,43.179482027,27.801003343,43.179982027,,,,
"10229",27.800003343,43.178982027,27.801003343,43.179482027,,,,
"10230",27.800003343,43.178482027,27.801003343,43.178982027,,,,
"10231",27.801003343,43.210982027,27.802003343,43.211482027,,,,
"10232",27.801003343,43.210482027,27.802003343,43.210982027,,,,
"10233",27.801003343,43.209982027,27.802003343,43.210482027,,,,
"10234",27.801003343,43.209482027,27.802003343,43.209982027,,,,
"10235",27.801003343,43.208982027,27.802003343,43.209482027,,,,
"10236",27.801003343,43.208482027,27.802003343,43.208982027,,,,
"10237",27.801003343,43.207982027,27.802003343,43.208482027,,,,
"10238",27.801003343,43.207482027,27.802003343,43.207982027,,,,
"10239",27.801003343,43.206982027,27.802003343,43.207482027,,,,
"10240",27.801003343,43.206482027,27.802003343,43.206982027,,,,
"10241",27.801003343,43.205982027,27.802003343,43.206482027,,,,
"10242",27.801003343,43.205482027,27.802003343,43.205982027,,,,
"10243",27.801003343,43.204982027,27.802003343,43.205482027,,,,
"10244",27.801003343,43.204482027,27.802003343,43.204982027,,,,
"10245",27.801003343,43.203982027,27.802003343,43.204482027,,,,
"10246",27.801003343,43.203482027,27.802003343,43.203982027,,,,
"10247",27.801003343,43.202982027,27.802003343,43.203482027,,,,
"10248",27.801003343,43.202482027,27.802003343,43.202982027,,,,
"10249",27.801003343,43.201982027,27.802003343,43.202482027,,,,
"10250",27.801003343,43.201482027,27.802003343,43.201982027,,,,
"10251",27.801003343,43.200982027,27.802003343,43.201482027,,,,
"10252",27.801003343,43.200482027,27.802003343,43.200982027,,,,
"10253",27.801003343,43.199982027,27.802003343,43.200482027,,,,
"10254",27.801003343,43.199482027,27.802003343,43.199982027,,,,
"10255",27.801003343,43.198982027,27.802003343,43.199482027,,,,
"10256",27.801003343,43.198482027,27.802003343,43.198982027,"179","9","22","255"
"10257",27.801003343,43.197982027,27.802003343,43.198482027,"210","17","22","255"
"10258",27.801003343,43.197482027,27.802003343,43.197982027,"221","6","4","255"
"10259",27.801003343,43.196982027,27.802003343,43.197482027,"227",,,"255"
"10260",27.801003343,43.196482027,27.802003343,43.196982027,"223",,,"255"
"10261",27.801003343,43.195982027,27.802003343,43.196482027,"223",,,"255"
"10262",27.801003343,43.195482027,27.802003343,43.195982027,"227",,,"255"
"10263",27.801003343,43.194982027,27.802003343,43.195482027,"220","1",,"255"
"10264",27.801003343,43.194482027,27.802003343,43.194982027,"210","6",,"255"
"10265",27.801003343,43.193982027,27.802003343,43.194482027,"217","3","3","255"
"10266",27.801003343,43.193482027,27.802003343,43.193982027,"226",,"8","255"
"10267",27.801003343,43.192982027,27.802003343,43.193482027,"242",,"3","255"
"10268",27.801003343,43.192482027,27.802003343,43.192982027,"229","20",,"255"
"10269",27.801003343,43.191982027,27.802003343,43.192482027,"202","102",,"255"
"10270",27.801003343,43.191482027,27.802003343,43.191982027,"197","240","39","255"
"10271",27.801003343,43.190982027,27.802003343,43.191482027,"91","240",,"255"
"10272",27.801003343,43.190482027,27.802003343,43.190982027,"33","243",,"255"
"10273",27.801003343,43.189982027,27.802003343,43.190482027,"2","255",,"255"
"10274",27.801003343,43.189482027,27.802003343,43.189982027,"5","253","9","255"
"10275",27.801003343,43.188982027,27.802003343,43.189482027,"1","252","14","255"
"10276",27.801003343,43.188482027,27.802003343,43.188982027,"8","250","15","255"
"10277",27.801003343,43.187982027,27.802003343,43.188482027,,"247",,"255"
"10278",27.801003343,43.187482027,27.802003343,43.187982027,,"255",,"255"
"10279",27.801003343,43.186982027,27.802003343,43.187482027,"8","248",,"255"
"10280",27.801003343,43.186482027,27.802003343,43.186982027,"24","242",,"255"
"10281",27.801003343,43.185982027,27.802003343,43.186482027,"13","253","20","255"
"10282",27.801003343,43.185482027,27.802003343,43.185982027,"27","249","18","255"
"10283",27.801003343,43.184982027,27.802003343,43.185482027,"83","246",,"255"
"10284",27.801003343,43.184482027,27.802003343,43.184982027,"149","242",,"255"
"10285",27.801003343,43.183982027,27.802003343,43.184482027,"218","222","39","255"
"10286",27.801003343,43.183482027,27.802003343,43.183982027,"190","42","6","255"
